"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORT_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFENSE_TYPE_ID","OFENSE_CATEGORY_ID","MJ_RELATION_TYPE","SIZE_QTY_LBS","SIZE_QTY_GRAMS","RECORD_CREATED_DATETIME","RECORD_UPDATED_DATETIME"
"2019528785","8/16/2019 12:00:00 AM","8/16/2019 12:00:00 AM","8/20/2019 12:00:00 AM","74 N FEDERAL BLVD                                 ","3133707.00","1686718.00","4","411","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2019528924","8/20/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/20/2019 12:00:00 AM","2000 W 32ND AVE                                   ","3137394.00","1702777.00","1","113","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2019531037","8/21/2019 12:00:00 AM","8/21/2019 12:00:00 AM","8/21/2019 12:00:00 AM","5095 N COLORADO BLVD                              ","3156921.00","1712528.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019546855","8/27/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/27/2019 12:00:00 AM","N BROADWAY ST / CURTIS ST                         ","3144123.00","1699487.00","6","621","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","","","",""
"2019553982","8/30/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/30/2019 12:00:00 AM","1233 W ALAMEDA AVE                                ","3140049.00","1684381.00","4","411","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019554651","8/31/2019 12:00:00 AM","8/31/2019 12:00:00 AM","8/31/2019 12:00:00 AM","2042 S BANNOCK ST                                 ","3143656.00","1672758.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019554718","8/31/2019 12:00:00 AM","8/31/2019 12:00:00 AM","8/31/2019 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019554892","8/31/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/31/2019 12:00:00 AM","1126 S SHERIDAN BLVD                              ","3125821.00","1678730.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019556916","9/1/2019 12:00:00 AM","1/1/1900 12:00:00 AM","9/1/2019 12:00:00 AM","5130 E COLFAX AVE                                 ","3161098.00","1694927.00","2","222","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019557045","9/1/2019 12:00:00 AM","9/1/2019 12:00:00 AM","9/1/2019 12:00:00 AM","11975 E 40TH AVE                                  ","3182912.00","1707217.00","5","512","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019559060","9/2/2019 12:00:00 AM","9/2/2019 12:00:00 AM","9/2/2019 12:00:00 AM","3900 E 48TH AVE                                   ","3156937.00","1710799.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019560858","9/3/2019 12:00:00 AM","9/3/2019 12:00:00 AM","9/3/2019 12:00:00 AM","1126 S SHERIDAN BLVD                              ","3125821.00","1678730.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019560874","9/3/2019 12:00:00 AM","9/3/2019 12:00:00 AM","9/3/2019 12:00:00 AM","2601 W ALAMEDA AVE                                ","3135546.00","1684354.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019560916","9/3/2019 12:00:00 AM","1/1/1900 12:00:00 AM","9/3/2019 12:00:00 AM","4935 N YORK ST                                    ","3151887.00","1711462.00","2","212","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019560959","9/3/2019 12:00:00 AM","9/3/2019 12:00:00 AM","9/3/2019 12:00:00 AM","3955 N ONEIDA ST                                  ","3166434.00","1706622.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019577320","9/10/2019 12:00:00 AM","9/10/2019 12:00:00 AM","9/10/2019 12:00:00 AM","7870 W QUINCY AVE                                 ","3116932.00","1657685.00","4","423","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019577396","9/9/2019 12:00:00 AM","9/10/2019 12:00:00 AM","9/10/2019 12:00:00 AM","4550 S KIPLING ST                                 ","3110266.00","1656097.00","4","423","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019578302","9/8/2019 12:00:00 AM","9/8/2019 12:00:00 AM","9/10/2019 12:00:00 AM","4935 N YORK ST                                    ","3151887.00","1711462.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019579851","9/11/2019 12:00:00 AM","9/11/2019 12:00:00 AM","9/11/2019 12:00:00 AM","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019582315","9/12/2019 12:00:00 AM","9/12/2019 12:00:00 AM","9/12/2019 12:00:00 AM","82 S FEDERAL BLVD                                 ","3133690.00","1685664.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019582358","9/12/2019 12:00:00 AM","9/12/2019 12:00:00 AM","9/12/2019 12:00:00 AM","330 N FEDERAL BLVD                                ","3133715.00","1688115.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019584931","9/13/2019 12:00:00 AM","9/13/2019 12:00:00 AM","9/13/2019 12:00:00 AM","3100 BLAKE ST                                     ","3145964.00","1703803.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019584947","9/13/2019 12:00:00 AM","9/13/2019 12:00:00 AM","9/13/2019 12:00:00 AM","3104 BLAKE ST                                     ","3145992.00","1703832.00","2","211","2203    ","BURG/AUTO THEFT-BUSN W/ FORCE","Burglary","INDUSTRY","","","",""
"2019590181","9/14/2019 12:00:00 AM","9/14/2019 12:00:00 AM","9/15/2019 12:00:00 AM","3937 W COLFAX AVE                                 ","3129614.00","1694999.00","1","121","2308    ","THEFT - FROM BLDG","Larceny","INDUSTRY","","","",""
"2019594719","9/17/2019 12:00:00 AM","1/1/1900 12:00:00 AM","9/17/2019 12:00:00 AM","3835 N ELM ST                                     ","3160333.00","1705867.00","2","221","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","","","",""
"2019594719","9/17/2019 12:00:00 AM","1/1/1900 12:00:00 AM","9/17/2019 12:00:00 AM","3835 N ELM ST                                     ","3160333.00","1705867.00","2","221","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","","","",""
"2019594923","9/1/2019 12:00:00 AM","9/17/2019 12:00:00 AM","9/17/2019 12:00:00 AM","1301 S CHEROKEE ST                                ","3143141.00","1677624.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019595217","9/15/2019 12:00:00 AM","9/15/2019 12:00:00 AM","9/17/2019 12:00:00 AM","5959 E 39TH AVE                                   ","3163233.00","1706322.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019597040","9/18/2019 12:00:00 AM","9/18/2019 12:00:00 AM","9/18/2019 12:00:00 AM","4615 E COLFAX AVE                                 ","3159365.00","1695079.00","2","222","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"20196000343","1/12/2019 12:00:00 AM","1/12/2019 12:00:00 AM","1/12/2019 12:00:00 AM","1001 N GAYLORD ST                                 ","3151557.00","1692291.00","6","622","2308    ","THEFT - FROM BLDG","Larceny","NON-INDUSTRY","","","",""
"20196002590","3/23/2019 12:00:00 AM","3/24/2019 12:00:00 AM","3/25/2019 12:00:00 AM","4825 N OAKLAND ST                                 ","3182330.00","1711364.00","5","511","2999    ","CRIMINAL MISCHIEF - GRAFFITI","Criminal Mischief-Graffiti","INDUSTRY","","","",""
"20196011425","11/12/2019 12:00:00 AM","11/13/2019 12:00:00 AM","11/13/2019 12:00:00 AM","2440 W EVANS AVE                                  ","3135979.00","1672359.00","4","422","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019603321","9/20/2019 12:00:00 AM","9/20/2019 12:00:00 AM","9/20/2019 12:00:00 AM","2252 S KALAMATH ST                                ","3140613.00","1671365.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019603421","9/20/2019 12:00:00 AM","9/20/2019 12:00:00 AM","9/20/2019 12:00:00 AM","5194 N WASHINGTON ST                              ","3146706.00","1713375.00","1","112","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019608440","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","11975 E 40TH AVE                                  ","3182912.00","1707217.00","5","512","2205    ","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","","","",""
"2019608502","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","330 N FEDERAL BLVD                                ","3133715.00","1688115.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019609380","9/20/2019 12:00:00 AM","1/1/1900 12:00:00 AM","9/23/2019 12:00:00 AM","330 E COLFAX AVE                                  ","3145483.00","1694804.00","6","623","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019610852","9/24/2019 12:00:00 AM","9/24/2019 12:00:00 AM","9/24/2019 12:00:00 AM","2268 S DELAWARE ST                                ","3143012.00","1671321.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019612256","9/13/2019 12:00:00 AM","1/1/1900 12:00:00 AM","9/24/2019 12:00:00 AM","2119 LARIMER ST                                   ","3143046.00","1700065.00","6","612","1316","THREATS TO INJURE","All Other Crimes","NON-INDUSTRY","","","",""
"2019615834","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","3100 BLAKE ST                                     ","3145964.00","1703803.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019615857","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","3104 BLAKE ST                                     ","3145992.00","1703832.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019615920","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","4902 E SMITH RD                                   ","3160325.00","1707718.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019615926","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","3814 WALNUT ST                                    ","3148592.00","1705976.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019618306","9/26/2019 12:00:00 AM","9/26/2019 12:00:00 AM","9/27/2019 12:00:00 AM","5201 W 48TH AVE                                   ","3125451.00","1710769.00","1","111","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019631795","10/2/2019 12:00:00 AM","10/2/2019 12:00:00 AM","10/2/2019 12:00:00 AM","1620 MARKET ST                                    ","3141254.00","1698471.00","6","612","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2019641206","10/6/2019 12:00:00 AM","10/6/2019 12:00:00 AM","10/6/2019 12:00:00 AM","2895 W 8TH AVE                                    ","3134093.00","1690994.00","1","122","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019642075","10/3/2019 12:00:00 AM","1/1/1900 12:00:00 AM","10/7/2019 12:00:00 AM","2121 S JASON ST                                   ","3140797.00","1672099.00","4","422","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2019642553","9/29/2019 12:00:00 AM","1/1/1900 12:00:00 AM","10/7/2019 12:00:00 AM","1941 W EVANS AVE                                  ","3137812.00","1672569.00","4","422","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2019657999","10/14/2019 12:00:00 AM","1/1/1900 12:00:00 AM","10/14/2019 12:00:00 AM","5155 E 46TH AVE                                   ","3160637.00","1709788.00","2","221","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","","","",""
"2019670124","10/18/2019 12:00:00 AM","1/1/1900 12:00:00 AM","10/19/2019 12:00:00 AM","1350 S SHERIDAN BLVD                              ","3125828.00","1677226.00","4","421","2304    ","THEFT - PARTS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"2019672212","10/9/2019 12:00:00 AM","10/9/2019 12:00:00 AM","10/20/2019 12:00:00 AM","2707 W 38TH AVE                                   ","3134692.00","1705493.00","1","111","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019673824","10/21/2019 12:00:00 AM","10/21/2019 12:00:00 AM","10/21/2019 12:00:00 AM","2120 S BIRCH ST                                   ","3158750.00","1672343.00","3","314","2205    ","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","","","",""
"2019678431","10/6/2019 12:00:00 AM","1/1/1900 12:00:00 AM","10/23/2019 12:00:00 AM","1301 S CHEROKEE ST                                ","3143141.00","1677624.00","3","313","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019678473","10/22/2019 12:00:00 AM","1/1/1900 12:00:00 AM","10/23/2019 12:00:00 AM","1301 S CHEROKEE ST                                ","3143141.00","1677624.00","3","313","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2019679496","10/23/2019 12:00:00 AM","10/23/2019 12:00:00 AM","10/23/2019 12:00:00 AM","525 N BRYANT ST                                   ","3135355.00","1689083.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201968114","1/30/2019 12:00:00 AM","1/1/1900 12:00:00 AM","1/30/2019 12:00:00 AM","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","5213    ","WEAPON- UNLAWFUL DISCHARGE OF","Weapons Offense","INDUSTRY","","","",""
"2019684510","10/26/2019 12:00:00 AM","10/26/2019 12:00:00 AM","10/26/2019 12:00:00 AM","1100 S KALAMATH ST                                ","3140699.00","1678946.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019694398","10/8/2019 12:00:00 AM","10/8/2019 12:00:00 AM","10/31/2019 12:00:00 AM","4986 MORRISON RD                                  ","3126345.00","1679513.00","4","412","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019694573","10/31/2019 12:00:00 AM","10/31/2019 12:00:00 AM","10/31/2019 12:00:00 AM","3700 BLOCK N PERRY ST                             ","3129526.00","1705144.00","1","113","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"2019703902","11/4/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/4/2019 12:00:00 AM","1911 S BROADWAY ST                                ","3144086.00","1673620.00","3","313","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2019706847","11/6/2019 12:00:00 AM","11/6/2019 12:00:00 AM","11/6/2019 12:00:00 AM","4615 E COLFAX AVE                                 ","3159365.00","1695079.00","2","222","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019717934","11/10/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/10/2019 12:00:00 AM","2001 S BROADWAY ST                                ","3144120.00","1673026.00","3","313","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2019719157","11/11/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/15/2019 12:00:00 AM","403 16TH ST                                       ","3143515.00","1696108.00","6","611","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2019719157","11/11/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/15/2019 12:00:00 AM","403 16TH ST                                       ","3143515.00","1696108.00","6","611","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"2019719554","11/11/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/11/2019 12:00:00 AM","2000 E COLFAX AVE                                 ","3150981.00","1694664.00","6","622","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2019724579","11/13/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/14/2019 12:00:00 AM","4550 S KIPLING ST                                 ","3110266.00","1656097.00","4","423","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019733609","11/18/2019 12:00:00 AM","11/18/2019 12:00:00 AM","11/18/2019 12:00:00 AM","2777 S COLORADO BLVD                              ","3157354.00","1667895.00","3","314","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019734267","11/17/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/18/2019 12:00:00 AM","260 N BROADWAY ST                                 ","3144270.00","1687727.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019736784","11/19/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/19/2019 12:00:00 AM","2020 S COLORADO BLVD                              ","3157519.00","1672944.00","3","314","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2019739780","11/20/2019 12:00:00 AM","11/20/2019 12:00:00 AM","11/21/2019 12:00:00 AM","1130 PARK AVEW                                    ","3143939.00","1700198.00","6","611","1311","AGG ASLT - POLICE - WEAPON","Agg ASLT-Other","NON-INDUSTRY","","","",""
"2019739780","11/20/2019 12:00:00 AM","11/20/2019 12:00:00 AM","11/21/2019 12:00:00 AM","1130 PARK AVEW                                    ","3143939.00","1700198.00","6","611","7399    ","ACCESSORY/CONSPIRACY TO CRIME","All Other Crimes","NON-INDUSTRY","","","",""
"2019745689","11/23/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/23/2019 12:00:00 AM","1350 S SHERIDAN BLVD                              ","3125828.00","1677226.00","4","421","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","INDUSTRY","","","",""
"2019746239","11/23/2019 12:00:00 AM","11/23/2019 12:00:00 AM","11/23/2019 12:00:00 AM","5051 E 41ST AVE                                   ","3160469.00","1707236.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019746725","11/23/2019 12:00:00 AM","11/24/2019 12:00:00 AM","11/24/2019 12:00:00 AM","5051 E 41ST AVE                                   ","3160469.00","1707236.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
